user_id,registration_date,country,device_type,acquisition_channel,language_level,goal_type,motivation_type,onboarding_version,experiment_period,trial_started_flag,paid_flag
5540,2026-02-14 20:58:33,Italy,ios,tiktok_ads,elementary,self_development,medium,new,after_change,0,0
5541,2026-02-04 23:31:07,Brazil,ios,instagram_ads,beginner,work,high,new,after_change,1,1
5542,2026-02-03 06:21:32,Germany,android,referral,elementary,exam,high,new,after_change,0,0
5543,2026-02-05 04:38:37,Poland,android,instagram_ads,beginner,work,medium,new,after_change,0,0
5544,2026-02-12 04:38:10,Germany,ios,instagram_ads,elementary,travel,medium,new,after_change,0,0
5545,2026-02-04 01:31:27,Poland,android,instagram_ads,elementary,work,medium,new,after_change,1,0
5546,2026-02-13 10:10:26,Netherlands,android,instagram_ads,elementary,self_development,low,new,after_change,0,0
5547,2026-02-03 03:48:24,Spain,android,tiktok_ads,beginner,work,medium,new,after_change,0,0
5548,2026-02-01 16:25:19,Brazil,android,referral,elementary,work,low,new,after_change,0,0
5549,2026-02-04 01:42:14,Brazil,android,instagram_ads,elementary,work,medium,new,after_change,0,0
5550,2026-02-11 13:22:27,Italy,ios,paid_search,elementary,exam,medium,new,after_change,0,0
5551,2026-02-09 10:21:57,Germany,android,instagram_ads,elementary,exam,medium,new,after_change,1,0
5552,2026-02-05 23:11:15,Italy,android,blog,elementary,work,high,new,after_change,0,0
5553,2026-02-10 04:25:42,Germany,android,paid_search,elementary,travel,medium,new,after_change,0,0
5554,2026-02-10 01:55:42,Poland,ios,referral,beginner,travel,medium,new,after_change,0,0
5555,2026-02-08 18:23:10,Italy,android,instagram_ads,beginner,work,high,new,after_change,0,0
5556,2026-02-08 04:43:12,Spain,ios,organic,beginner,exam,medium,new,after_change,0,0
5557,2026-02-02 10:06:06,Germany,android,instagram_ads,intermediate,work,medium,new,after_change,0,0
5558,2026-02-04 15:16:24,Poland,android,organic,beginner,work,medium,new,after_change,0,0
5559,2026-02-08 09:18:22,Poland,ios,organic,elementary,work,medium,new,after_change,1,0
5560,2026-02-02 21:26:03,Spain,android,organic,elementary,work,medium,new,after_change,0,0
5561,2026-02-07 15:52:54,Brazil,android,tiktok_ads,beginner,exam,low,new,after_change,0,0
5562,2026-02-02 15:17:39,Poland,android,instagram_ads,beginner,exam,medium,new,after_change,0,0
5563,2026-02-12 00:30:37,Germany,android,instagram_ads,beginner,self_development,medium,new,after_change,0,0
5564,2026-02-02 10:42:59,Netherlands,android,instagram_ads,beginner,travel,high,new,after_change,0,0
5565,2026-02-02 07:05:35,Spain,ios,paid_search,beginner,exam,high,new,after_change,0,0
5566,2026-02-09 22:17:50,Germany,android,referral,intermediate,travel,medium,new,after_change,0,0
5567,2026-02-04 02:05:55,Poland,android,blog,intermediate,travel,medium,new,after_change,0,0
5568,2026-02-05 22:04:26,Spain,android,tiktok_ads,beginner,exam,high,new,after_change,0,0
5569,2026-02-05 09:35:28,Italy,android,paid_search,beginner,travel,medium,new,after_change,0,0
5570,2026-02-04 00:47:19,Brazil,android,blog,elementary,travel,high,new,after_change,0,0
5571,2026-02-11 15:57:31,Brazil,ios,referral,intermediate,travel,medium,new,after_change,1,0
5572,2026-02-10 16:28:24,Spain,android,organic,intermediate,exam,medium,new,after_change,0,0
5573,2026-02-04 08:13:44,Spain,android,paid_search,intermediate,travel,medium,new,after_change,0,0
5574,2026-02-10 14:46:53,Poland,ios,paid_search,beginner,self_development,low,new,after_change,0,0
5575,2026-02-10 23:43:35,Netherlands,ios,tiktok_ads,intermediate,work,medium,new,after_change,0,0
5576,2026-02-08 13:09:37,Poland,ios,instagram_ads,beginner,work,medium,new,after_change,0,0
5577,2026-02-09 02:20:16,Spain,android,paid_search,beginner,work,high,new,after_change,0,0
5578,2026-02-14 02:08:44,Germany,ios,organic,elementary,self_development,high,new,after_change,1,0
5579,2026-02-07 08:30:12,Germany,ios,instagram_ads,elementary,exam,low,new,after_change,0,0
5580,2026-02-06 09:29:57,Poland,ios,tiktok_ads,elementary,travel,low,new,after_change,0,0
5581,2026-02-08 13:06:15,Spain,android,instagram_ads,elementary,self_development,low,new,after_change,0,0
5582,2026-02-12 16:50:59,Brazil,ios,paid_search,intermediate,work,low,new,after_change,0,0
5583,2026-02-10 22:25:15,Brazil,ios,instagram_ads,beginner,self_development,high,new,after_change,0,0
5584,2026-02-02 01:14:48,Spain,android,blog,beginner,work,medium,new,after_change,0,0
5585,2026-02-07 10:19:02,Netherlands,ios,organic,elementary,travel,high,new,after_change,0,0
5586,2026-02-11 08:34:59,Netherlands,ios,instagram_ads,elementary,self_development,medium,new,after_change,1,1
5587,2026-02-04 03:14:10,Italy,android,paid_search,beginner,travel,medium,new,after_change,0,0
5588,2026-02-14 20:07:05,Germany,ios,organic,beginner,exam,medium,new,after_change,0,0
5589,2026-02-12 07:31:27,Brazil,ios,referral,intermediate,work,high,new,after_change,0,0
5590,2026-02-12 20:27:25,Germany,ios,blog,intermediate,travel,low,new,after_change,0,0
5591,2026-02-02 03:27:34,Poland,ios,paid_search,elementary,travel,medium,new,after_change,1,1
5592,2026-02-09 02:46:02,Netherlands,android,paid_search,elementary,travel,low,new,after_change,0,0
5593,2026-02-08 09:20:11,Spain,android,organic,intermediate,travel,medium,new,after_change,0,0
5594,2026-02-09 18:35:36,Poland,ios,instagram_ads,beginner,work,medium,new,after_change,0,0
5595,2026-02-12 21:41:16,Brazil,android,organic,elementary,exam,low,new,after_change,0,0
5596,2026-02-05 22:42:19,Germany,android,instagram_ads,elementary,travel,low,new,after_change,0,0
5597,2026-02-08 11:25:00,Brazil,android,organic,intermediate,travel,high,new,after_change,0,0
5598,2026-02-10 12:18:25,Germany,android,tiktok_ads,beginner,self_development,medium,new,after_change,0,0
5599,2026-02-11 13:04:16,Italy,android,blog,intermediate,travel,high,new,after_change,1,1
5600,2026-02-11 18:51:10,Poland,android,organic,elementary,self_development,low,new,after_change,0,0
5601,2026-02-05 17:12:38,Poland,android,referral,beginner,travel,medium,new,after_change,1,1
5602,2026-02-14 23:24:17,Poland,ios,referral,elementary,self_development,high,new,after_change,0,0
5603,2026-02-01 03:13:58,Poland,android,organic,beginner,exam,high,new,after_change,0,0
5604,2026-02-07 21:28:03,Spain,android,blog,elementary,travel,high,new,after_change,0,0
5605,2026-02-09 12:32:45,Germany,android,instagram_ads,beginner,work,medium,new,after_change,0,0
5606,2026-02-01 20:35:53,Spain,android,instagram_ads,elementary,work,low,new,after_change,0,0
5607,2026-02-07 07:35:24,Italy,ios,tiktok_ads,elementary,travel,low,new,after_change,0,0
5608,2026-02-09 08:12:29,Italy,ios,paid_search,elementary,work,medium,new,after_change,1,0
5609,2026-02-09 12:09:29,Poland,android,organic,beginner,exam,low,new,after_change,0,0
5610,2026-02-02 15:59:31,Germany,android,paid_search,intermediate,exam,low,new,after_change,0,0
5611,2026-02-04 21:14:34,Germany,android,tiktok_ads,intermediate,travel,medium,new,after_change,0,0
5612,2026-02-04 10:14:27,Poland,ios,blog,elementary,exam,high,new,after_change,1,0
5613,2026-02-09 23:00:49,Germany,ios,paid_search,beginner,travel,medium,new,after_change,0,0
5614,2026-02-05 14:28:12,Netherlands,ios,paid_search,intermediate,travel,low,new,after_change,0,0
5615,2026-02-09 00:00:28,Spain,ios,organic,intermediate,travel,low,new,after_change,0,0
5616,2026-02-11 05:37:33,Spain,android,blog,intermediate,work,medium,new,after_change,0,0
5617,2026-02-12 03:53:05,Netherlands,android,organic,beginner,travel,high,new,after_change,1,0
5618,2026-02-03 13:45:34,Italy,android,blog,intermediate,travel,medium,new,after_change,1,0
5619,2026-02-13 15:35:10,Poland,android,organic,beginner,work,medium,new,after_change,0,0
5620,2026-02-03 07:41:34,Brazil,ios,organic,elementary,self_development,high,new,after_change,0,0
5621,2026-02-01 07:21:03,Brazil,android,organic,elementary,exam,medium,new,after_change,0,0
5622,2026-02-01 15:06:28,Italy,android,instagram_ads,beginner,self_development,medium,new,after_change,0,0
5623,2026-02-03 19:32:57,Brazil,android,paid_search,beginner,travel,low,new,after_change,0,0
5624,2026-02-13 05:24:31,Brazil,android,blog,elementary,self_development,medium,new,after_change,0,0
5625,2026-02-03 21:50:54,Netherlands,ios,instagram_ads,beginner,travel,medium,new,after_change,0,0
5626,2026-02-10 17:01:04,Germany,ios,organic,elementary,travel,high,new,after_change,0,0
5627,2026-02-06 20:36:50,Germany,android,instagram_ads,beginner,travel,medium,new,after_change,0,0
5628,2026-02-01 13:25:19,Poland,android,paid_search,beginner,work,low,new,after_change,0,0
5629,2026-02-07 05:13:50,Netherlands,android,tiktok_ads,elementary,travel,medium,new,after_change,0,0
5630,2026-02-01 09:30:22,Germany,ios,referral,intermediate,exam,low,new,after_change,0,0
5631,2026-02-07 15:59:40,Spain,android,blog,elementary,self_development,medium,new,after_change,0,0
5632,2026-02-08 19:42:52,Italy,ios,instagram_ads,beginner,travel,medium,new,after_change,0,0
5633,2026-02-08 07:10:42,Netherlands,android,paid_search,intermediate,self_development,low,new,after_change,0,0
5634,2026-02-04 22:55:53,Netherlands,ios,paid_search,intermediate,travel,low,new,after_change,0,0
5635,2026-02-11 17:34:03,Germany,android,paid_search,elementary,travel,medium,new,after_change,0,0
5636,2026-02-09 08:30:00,Italy,ios,instagram_ads,elementary,travel,medium,new,after_change,0,0
5637,2026-02-04 13:36:28,Italy,ios,organic,beginner,travel,low,new,after_change,0,0
5638,2026-02-07 02:01:37,Brazil,ios,organic,elementary,travel,medium,new,after_change,0,0
5639,2026-02-02 12:27:28,Spain,android,blog,intermediate,travel,high,new,after_change,0,0
5640,2026-02-13 22:13:58,Netherlands,android,blog,intermediate,travel,medium,new,after_change,0,0
5641,2026-02-11 13:01:29,Poland,android,organic,beginner,self_development,medium,new,after_change,0,0
5642,2026-02-05 00:42:13,Poland,android,blog,beginner,self_development,medium,new,after_change,0,0
5643,2026-02-10 10:46:21,Italy,android,referral,intermediate,self_development,high,new,after_change,0,0
5644,2026-02-10 12:11:34,Netherlands,android,organic,intermediate,travel,medium,new,after_change,1,1
5645,2026-02-09 12:51:04,Spain,ios,blog,elementary,travel,medium,new,after_change,1,0
5646,2026-02-01 18:09:44,Brazil,android,blog,beginner,work,medium,new,after_change,0,0
5647,2026-02-13 07:11:03,Poland,android,instagram_ads,elementary,exam,high,new,after_change,1,0
5648,2026-02-14 09:10:08,Germany,android,referral,elementary,travel,medium,new,after_change,0,0
5649,2026-02-14 15:18:42,Germany,ios,paid_search,beginner,self_development,low,new,after_change,0,0
5650,2026-02-14 17:32:04,Poland,ios,instagram_ads,beginner,self_development,high,new,after_change,0,0
5651,2026-02-14 00:05:05,Brazil,ios,tiktok_ads,beginner,work,low,new,after_change,0,0
5652,2026-02-11 08:19:44,Poland,android,instagram_ads,elementary,self_development,medium,new,after_change,0,0
5653,2026-02-01 19:06:38,Germany,android,paid_search,beginner,travel,medium,new,after_change,0,0
5654,2026-02-07 12:18:41,Spain,android,tiktok_ads,elementary,work,low,new,after_change,0,0
5655,2026-02-04 10:22:11,Germany,android,referral,beginner,travel,high,new,after_change,1,0
5656,2026-02-04 01:55:04,Netherlands,android,referral,beginner,work,medium,new,after_change,0,0
5657,2026-02-12 15:05:14,Poland,ios,organic,intermediate,travel,low,new,after_change,0,0
5658,2026-02-12 09:00:19,Brazil,ios,paid_search,elementary,work,high,new,after_change,0,0
5659,2026-02-08 07:24:53,Brazil,android,organic,beginner,travel,low,new,after_change,0,0
5660,2026-02-11 07:24:53,Germany,ios,tiktok_ads,elementary,work,medium,new,after_change,0,0
5661,2026-02-02 19:28:01,Poland,ios,organic,beginner,exam,high,new,after_change,0,0
5662,2026-02-04 02:34:35,Italy,android,blog,elementary,work,high,new,after_change,0,0
5663,2026-02-13 01:07:12,Poland,ios,instagram_ads,beginner,work,high,new,after_change,0,0
5664,2026-02-07 07:36:30,Germany,android,paid_search,intermediate,self_development,low,new,after_change,0,0
5665,2026-02-08 15:40:03,Netherlands,android,tiktok_ads,beginner,self_development,high,new,after_change,0,0
5666,2026-02-07 11:30:01,Spain,android,organic,intermediate,self_development,medium,new,after_change,0,0
5667,2026-02-03 19:55:32,Germany,android,organic,elementary,travel,low,new,after_change,0,0
5668,2026-02-12 13:40:26,Germany,ios,organic,beginner,work,low,new,after_change,0,0
5669,2026-02-11 14:47:22,Germany,ios,instagram_ads,intermediate,self_development,low,new,after_change,0,0
5670,2026-02-10 13:46:18,Germany,android,referral,beginner,self_development,medium,new,after_change,0,0
5671,2026-02-05 22:40:22,Poland,ios,organic,elementary,travel,high,new,after_change,0,0
5672,2026-02-10 00:06:15,Spain,android,tiktok_ads,elementary,self_development,medium,new,after_change,0,0
5673,2026-02-14 08:17:35,Poland,ios,organic,beginner,work,medium,new,after_change,0,0
5674,2026-02-10 02:20:31,Italy,android,paid_search,beginner,self_development,low,new,after_change,0,0
5675,2026-02-07 22:04:30,Brazil,android,tiktok_ads,intermediate,work,low,new,after_change,0,0
5676,2026-02-04 18:52:40,Brazil,android,referral,beginner,travel,medium,new,after_change,1,0
5677,2026-02-08 07:39:47,Poland,android,blog,intermediate,travel,medium,new,after_change,0,0
5678,2026-02-06 04:53:41,Germany,android,tiktok_ads,beginner,travel,high,new,after_change,0,0
5679,2026-02-09 13:23:12,Spain,ios,instagram_ads,beginner,exam,medium,new,after_change,0,0
5680,2026-02-01 15:20:33,Brazil,android,organic,beginner,work,high,new,after_change,0,0
5681,2026-02-03 15:53:45,Poland,android,paid_search,elementary,work,low,new,after_change,0,0
5682,2026-02-12 00:24:43,Poland,android,blog,intermediate,exam,medium,new,after_change,0,0
5683,2026-02-06 07:55:21,Poland,android,instagram_ads,beginner,work,medium,new,after_change,0,0
5684,2026-02-07 01:29:14,Netherlands,ios,paid_search,elementary,travel,high,new,after_change,0,0
5685,2026-02-08 14:44:59,Brazil,ios,organic,beginner,travel,medium,new,after_change,0,0
5686,2026-02-07 03:14:53,Poland,android,organic,beginner,work,medium,new,after_change,0,0
5687,2026-02-11 14:54:09,Poland,ios,tiktok_ads,beginner,work,high,new,after_change,0,0
5688,2026-02-04 10:26:22,Brazil,android,paid_search,elementary,self_development,high,new,after_change,0,0
5689,2026-02-11 14:50:02,Italy,android,blog,elementary,self_development,medium,new,after_change,0,0
5690,2026-02-03 22:22:03,Poland,android,instagram_ads,beginner,work,medium,new,after_change,1,1
5691,2026-02-06 04:31:12,Brazil,ios,referral,intermediate,travel,medium,new,after_change,0,0
5692,2026-02-09 05:30:29,Germany,ios,organic,beginner,self_development,low,new,after_change,0,0
5693,2026-02-13 09:41:19,Germany,android,organic,intermediate,travel,low,new,after_change,1,1
5694,2026-02-04 06:08:16,Poland,android,paid_search,beginner,work,low,new,after_change,0,0
5695,2026-02-09 05:21:44,Germany,android,organic,elementary,self_development,high,new,after_change,0,0
5696,2026-02-01 21:34:27,Brazil,ios,blog,beginner,self_development,high,new,after_change,0,0
5697,2026-02-02 01:20:35,Netherlands,ios,referral,elementary,self_development,low,new,after_change,0,0
5698,2026-02-11 17:52:56,Poland,android,paid_search,intermediate,travel,low,new,after_change,1,1
5699,2026-02-11 01:34:12,Poland,android,instagram_ads,elementary,work,low,new,after_change,0,0
5700,2026-02-06 06:29:37,Poland,android,instagram_ads,beginner,self_development,medium,new,after_change,0,0
5701,2026-02-09 17:19:13,Spain,android,instagram_ads,elementary,travel,low,new,after_change,1,0
5702,2026-02-06 07:45:32,Germany,android,organic,beginner,self_development,high,new,after_change,0,0
5703,2026-02-04 21:09:16,Netherlands,android,paid_search,beginner,work,medium,new,after_change,0,0
5704,2026-02-07 00:55:22,Germany,android,organic,elementary,self_development,high,new,after_change,0,0
5705,2026-02-05 08:47:04,Brazil,android,blog,intermediate,work,high,new,after_change,0,0
5706,2026-02-12 09:51:18,Italy,android,paid_search,beginner,travel,low,new,after_change,0,0
5707,2026-02-06 18:19:16,Brazil,ios,tiktok_ads,elementary,self_development,high,new,after_change,0,0
5708,2026-02-05 11:48:04,Netherlands,android,blog,intermediate,exam,medium,new,after_change,0,0
5709,2026-02-08 12:08:51,Netherlands,android,paid_search,elementary,work,medium,new,after_change,0,0
5710,2026-02-11 14:42:00,Poland,android,organic,elementary,self_development,low,new,after_change,0,0
5711,2026-02-04 19:57:06,Spain,ios,paid_search,beginner,exam,low,new,after_change,1,0
5712,2026-02-14 03:41:13,Brazil,android,tiktok_ads,beginner,work,medium,new,after_change,0,0
5713,2026-02-07 11:44:51,Germany,android,instagram_ads,beginner,work,medium,new,after_change,0,0
5714,2026-02-10 06:03:06,Netherlands,android,organic,elementary,self_development,low,new,after_change,0,0
5715,2026-02-14 09:38:00,Spain,ios,organic,beginner,work,high,new,after_change,0,0
5716,2026-02-07 01:02:41,Brazil,ios,tiktok_ads,elementary,exam,medium,new,after_change,0,0
5717,2026-02-03 19:08:21,Poland,android,tiktok_ads,elementary,self_development,low,new,after_change,0,0
5718,2026-02-11 11:15:26,Germany,android,organic,beginner,travel,medium,new,after_change,0,0
5719,2026-02-01 02:13:28,Brazil,ios,referral,elementary,self_development,high,new,after_change,0,0
