session_id,user_id,session_start,session_end,session_duration_sec,session_number,days_since_registration,lessons_started,lessons_completed,screens_viewed
21598,5936,2026-02-06 19:28:00,2026-02-06 19:32:04,244,4,2,1,0,5
21601,5937,2026-02-03 09:47:00,2026-02-03 09:50:24,204,3,0,0,0,8
21600,5937,2026-02-03 18:02:00,2026-02-03 18:08:01,361,2,0,2,1,5
21599,5937,2026-02-03 19:20:00,2026-02-03 19:23:42,222,1,0,2,1,5
21602,5937,2026-02-06 18:23:00,2026-02-06 18:25:38,158,4,3,2,0,6
21603,5938,2026-02-09 18:11:00,2026-02-09 18:17:31,391,1,0,0,0,6
21604,5938,2026-02-12 16:03:00,2026-02-12 16:10:38,458,2,3,6,0,6
21605,5938,2026-02-15 15:54:00,2026-02-15 16:00:42,402,3,6,1,1,7
21607,5939,2026-02-14 12:56:00,2026-02-14 13:01:02,302,2,0,1,1,10
21608,5939,2026-02-14 14:47:00,2026-02-14 14:55:03,483,3,0,1,1,8
21606,5939,2026-02-14 22:21:00,2026-02-14 22:25:44,284,1,0,2,1,3
21609,5939,2026-02-14 22:59:00,2026-02-14 23:04:43,343,4,0,0,0,7
21610,5939,2026-02-15 17:31:00,2026-02-15 17:37:55,415,5,1,0,0,6
21611,5939,2026-02-17 22:01:00,2026-02-17 22:07:38,398,6,3,2,1,11
21613,5940,2026-02-03 14:47:00,2026-02-03 14:55:27,507,2,0,1,1,4
21612,5940,2026-02-03 15:14:00,2026-02-03 15:21:57,477,1,0,4,0,3
21614,5940,2026-02-04 22:22:00,2026-02-04 22:31:08,548,3,1,2,2,10
21615,5941,2026-02-04 14:29:14,2026-02-04 14:36:32,438,1,0,3,2,5
21616,5941,2026-02-08 21:39:00,2026-02-08 21:46:49,469,2,4,2,2,4
21617,5942,2026-02-07 14:32:43,2026-02-07 14:40:35,472,1,0,0,0,7
21618,5942,2026-02-07 17:42:00,2026-02-07 17:45:35,215,2,0,1,1,7
21620,5943,2026-02-03 08:23:00,2026-02-03 08:25:56,176,2,0,0,0,5
21619,5943,2026-02-03 20:53:00,2026-02-03 20:57:44,284,1,0,1,1,4
21624,5944,2026-02-10 10:13:00,2026-02-10 10:19:59,419,4,0,3,1,6
21625,5944,2026-02-10 14:22:00,2026-02-10 14:33:16,676,5,0,5,1,11
21621,5944,2026-02-10 15:09:00,2026-02-10 15:14:40,340,1,0,2,2,5
21623,5944,2026-02-10 20:03:00,2026-02-10 20:09:21,381,3,0,2,2,3
21626,5944,2026-02-10 21:27:00,2026-02-10 21:38:43,703,6,0,2,2,8
21622,5944,2026-02-10 21:52:00,2026-02-10 22:03:49,709,2,0,1,1,6
21627,5944,2026-02-11 07:06:00,2026-02-11 07:14:04,484,7,1,2,2,10
21628,5944,2026-02-14 15:41:00,2026-02-14 15:49:57,537,8,4,3,1,9
21629,5944,2026-02-16 13:48:00,2026-02-16 13:56:46,526,9,6,3,3,8
21631,5945,2026-02-04 11:09:00,2026-02-04 11:16:09,429,2,0,1,1,5
21630,5945,2026-02-04 13:51:00,2026-02-04 13:57:03,363,1,0,1,1,7
21634,5946,2026-02-02 09:06:00,2026-02-02 09:15:25,565,3,0,1,1,8
21633,5946,2026-02-02 10:24:00,2026-02-02 10:33:01,541,2,0,5,3,4
21632,5946,2026-02-02 19:52:09,2026-02-02 20:00:22,493,1,0,3,3,9
21635,5946,2026-02-07 19:16:00,2026-02-07 19:25:41,581,4,5,3,2,5
21636,5947,2026-02-04 19:33:00,2026-02-04 19:37:38,278,1,0,1,0,8
21637,5948,2026-02-14 12:21:00,2026-02-14 12:26:56,356,1,0,2,0,7
21638,5948,2026-02-14 20:38:00,2026-02-14 20:43:55,355,2,0,1,1,2
21639,5948,2026-02-17 18:31:00,2026-02-17 18:38:33,453,3,3,2,1,11
21640,5949,2026-02-14 20:37:00,2026-02-14 20:47:48,648,1,0,2,2,5
21641,5949,2026-02-18 19:37:00,2026-02-18 19:46:04,544,2,4,0,0,11
21642,5949,2026-02-19 07:59:00,2026-02-19 08:07:54,534,3,5,5,3,5
21643,5950,2026-02-08 08:59:00,2026-02-08 09:04:39,339,1,0,1,0,8
21644,5950,2026-02-08 20:12:00,2026-02-08 20:17:53,353,2,0,0,0,6
21646,5951,2026-02-06 09:09:00,2026-02-06 09:16:13,433,2,0,1,1,10
21647,5951,2026-02-06 12:52:00,2026-02-06 12:57:36,336,3,0,1,0,6
21645,5951,2026-02-06 15:49:13,2026-02-06 15:57:42,509,1,0,1,1,10
21648,5951,2026-02-07 20:42:00,2026-02-07 20:49:14,434,4,1,3,2,8
21649,5952,2026-02-12 21:16:00,2026-02-12 21:22:48,408,1,0,1,0,5
21650,5952,2026-02-15 19:46:00,2026-02-15 19:49:26,206,2,3,1,0,3
21651,5952,2026-02-17 22:39:00,2026-02-17 22:40:09,69,3,5,0,0,6
21652,5953,2026-02-03 17:38:21,2026-02-03 17:41:38,197,1,0,0,0,6
21653,5954,2026-02-10 19:19:00,2026-02-10 19:26:35,455,1,0,1,1,5
21654,5954,2026-02-13 08:10:00,2026-02-13 08:18:31,511,2,3,0,0,6
21655,5954,2026-02-17 10:13:00,2026-02-17 10:21:21,501,3,7,0,0,10
21656,5955,2026-02-10 21:03:00,2026-02-10 21:05:41,161,1,0,0,0,13
21659,5956,2026-02-10 15:01:00,2026-02-10 15:10:32,572,3,0,3,2,3
21658,5956,2026-02-10 18:15:00,2026-02-10 18:24:09,549,2,0,7,3,8
21657,5956,2026-02-10 22:57:37,2026-02-10 23:09:37,720,1,0,1,0,3
21660,5956,2026-02-11 12:43:00,2026-02-11 12:54:45,705,4,1,3,1,5
21661,5956,2026-02-16 07:51:00,2026-02-16 08:01:12,612,5,6,3,2,10
21662,5956,2026-02-16 10:02:00,2026-02-16 10:12:19,619,6,6,2,2,8
21663,5956,2026-02-17 11:13:00,2026-02-17 11:21:45,525,7,7,3,3,7
21664,5957,2026-02-04 19:18:00,2026-02-04 19:26:08,488,1,0,4,1,9
21665,5957,2026-02-07 16:27:00,2026-02-07 16:33:04,364,2,3,2,0,6
21666,5958,2026-02-11 10:14:00,2026-02-11 10:20:24,384,1,0,1,0,11
21668,5958,2026-02-11 17:53:00,2026-02-11 18:02:01,541,3,0,0,0,6
21667,5958,2026-02-11 21:17:00,2026-02-11 21:22:55,355,2,0,0,0,1
21669,5958,2026-02-18 09:25:00,2026-02-18 09:32:52,472,4,7,3,1,5
21670,5959,2026-02-09 16:08:00,2026-02-09 16:12:05,245,1,0,0,0,9
21671,5959,2026-02-10 16:27:00,2026-02-10 16:29:08,128,2,1,2,1,7
21672,5959,2026-02-11 18:17:00,2026-02-11 18:22:27,327,3,2,0,0,6
21673,5960,2026-02-13 16:39:00,2026-02-13 16:47:54,534,1,0,2,1,4
21674,5960,2026-02-13 22:19:00,2026-02-13 22:28:23,563,2,0,5,4,5
21675,5960,2026-02-14 12:46:00,2026-02-14 12:57:58,718,3,1,0,0,4
21676,5960,2026-02-16 12:25:00,2026-02-16 12:37:19,739,4,3,1,1,9
21677,5960,2026-02-17 21:01:00,2026-02-17 21:09:21,501,5,4,3,2,5
21678,5961,2026-02-03 11:38:00,2026-02-03 11:47:40,580,1,0,2,0,12
21679,5961,2026-02-03 19:34:00,2026-02-03 19:42:26,506,2,0,4,1,3
21680,5961,2026-02-04 07:29:00,2026-02-04 07:37:16,496,3,1,2,1,7
21681,5961,2026-02-06 22:01:00,2026-02-06 22:09:32,512,4,3,2,2,2
21684,5962,2026-02-09 11:04:00,2026-02-09 11:14:04,604,3,0,4,2,6
21683,5962,2026-02-09 13:29:00,2026-02-09 13:37:59,539,2,0,6,2,9
21682,5962,2026-02-09 22:53:00,2026-02-09 23:01:10,490,1,0,2,2,3
21685,5963,2026-02-12 16:23:31,2026-02-12 16:28:03,272,1,0,3,1,14
21686,5963,2026-02-13 12:18:00,2026-02-13 12:21:06,186,2,1,3,0,9
21687,5963,2026-02-17 18:17:00,2026-02-17 18:20:24,204,3,5,0,0,7
21688,5964,2026-02-04 22:20:51,2026-02-04 22:29:19,508,1,0,0,0,7
21690,5964,2026-02-05 11:11:00,2026-02-05 11:18:03,423,3,1,4,0,3
21689,5964,2026-02-05 20:11:00,2026-02-05 20:17:48,408,2,1,2,2,5
21691,5964,2026-02-06 08:39:00,2026-02-06 08:46:16,436,4,2,2,1,9
21692,5964,2026-02-09 14:43:00,2026-02-09 14:48:55,355,5,5,0,0,14
21693,5965,2026-02-11 11:08:34,2026-02-11 11:14:01,327,1,0,0,0,7
21694,5965,2026-02-17 13:41:00,2026-02-17 13:48:09,429,2,6,1,0,14
21695,5966,2026-02-02 19:57:00,2026-02-02 20:03:29,389,1,0,2,0,9
21697,5967,2026-02-11 13:24:00,2026-02-11 13:27:18,198,2,0,0,0,4
21696,5967,2026-02-11 17:24:00,2026-02-11 17:30:14,374,1,0,1,0,7
21698,5967,2026-02-16 09:53:00,2026-02-16 09:58:41,341,3,5,2,0,9
21699,5968,2026-02-09 22:42:00,2026-02-09 22:45:45,225,1,0,0,0,5
21700,5969,2026-02-03 17:49:50,2026-02-03 17:53:52,242,1,0,0,0,7
21701,5969,2026-02-06 10:32:00,2026-02-06 10:36:26,266,2,3,1,1,2
21702,5970,2026-02-01 23:13:40,2026-02-01 23:22:36,536,1,0,3,3,9
21703,5970,2026-02-02 22:38:00,2026-02-02 22:43:19,319,2,1,0,0,16
21704,5971,2026-02-11 15:27:00,2026-02-11 15:31:36,276,1,0,0,0,3
21705,5971,2026-02-11 16:56:00,2026-02-11 16:59:57,237,2,0,0,0,11
21706,5972,2026-02-04 15:25:00,2026-02-04 15:28:00,180,1,0,1,0,14
21708,5973,2026-02-07 21:37:00,2026-02-07 21:37:56,56,2,0,0,0,7
21707,5973,2026-02-07 23:52:30,2026-02-07 23:56:11,221,1,0,1,0,9
21709,5973,2026-02-11 22:42:00,2026-02-11 22:45:26,206,3,4,2,0,12
21711,5974,2026-02-01 07:11:00,2026-02-01 07:18:09,429,2,0,2,1,11
21710,5974,2026-02-01 22:08:51,2026-02-01 22:12:39,228,1,0,2,0,6
21712,5975,2026-02-14 13:22:03,2026-02-14 13:26:58,295,1,0,0,0,7
21713,5975,2026-02-14 20:42:00,2026-02-14 20:48:08,368,2,0,1,0,10
21715,5975,2026-02-15 10:26:00,2026-02-15 10:29:54,234,4,1,2,1,10
21714,5975,2026-02-15 19:28:00,2026-02-15 19:32:55,295,3,1,2,0,7
21716,5976,2026-02-08 18:20:34,2026-02-08 18:23:21,167,1,0,0,0,6
21717,5977,2026-02-14 14:50:00,2026-02-14 14:57:19,439,1,0,0,0,5
21718,5977,2026-02-14 15:26:00,2026-02-14 15:31:31,331,2,0,1,1,8
21719,5977,2026-02-17 14:12:00,2026-02-17 14:16:45,285,3,3,1,1,7
21720,5978,2026-02-03 07:44:00,2026-02-03 07:48:09,249,1,0,0,0,3
21721,5979,2026-02-03 22:27:00,2026-02-03 22:31:15,255,1,0,1,1,5
21722,5979,2026-02-09 20:34:00,2026-02-09 20:39:31,331,2,6,0,0,9
21723,5980,2026-02-09 13:08:48,2026-02-09 13:19:46,658,1,0,2,1,4
21724,5980,2026-02-09 22:42:00,2026-02-09 22:53:16,676,2,0,3,3,13
21725,5980,2026-02-11 09:23:00,2026-02-11 09:34:29,689,3,2,6,3,4
21726,5980,2026-02-12 09:41:00,2026-02-12 09:52:01,661,4,3,2,2,5
21727,5981,2026-02-09 11:42:37,2026-02-09 11:45:43,186,1,0,1,0,11
21728,5982,2026-02-12 18:52:00,2026-02-12 18:57:14,314,1,0,0,0,8
21729,5982,2026-02-13 13:17:00,2026-02-13 13:21:03,243,2,1,0,0,6
21730,5982,2026-02-18 22:22:00,2026-02-18 22:26:35,275,3,6,0,0,6
21731,5983,2026-02-14 01:15:37,2026-02-14 01:19:18,221,1,1,0,0,9
21733,5984,2026-02-12 12:44:00,2026-02-12 12:52:45,525,2,0,6,0,5
21732,5984,2026-02-12 13:21:06,2026-02-12 13:29:08,482,1,0,2,2,7
21734,5985,2026-02-03 00:54:49,2026-02-03 01:02:12,443,1,1,2,0,9
21735,5986,2026-02-05 18:50:00,2026-02-05 19:00:35,635,1,0,1,1,6
21736,5986,2026-02-06 10:31:00,2026-02-06 10:41:55,655,2,1,3,0,9
21737,5986,2026-02-09 08:43:00,2026-02-09 08:49:29,389,3,4,0,0,5
21738,5986,2026-02-12 13:45:00,2026-02-12 13:59:18,858,4,7,1,1,5
21739,5987,2026-02-13 20:57:40,2026-02-13 21:00:43,183,1,0,0,0,8
21740,5988,2026-02-08 17:00:55,2026-02-08 17:09:15,500,1,0,1,1,8
21741,5989,2026-02-13 15:50:00,2026-02-13 15:54:12,252,1,0,0,0,4
21742,5989,2026-02-13 22:21:00,2026-02-13 22:21:53,53,2,0,1,1,9
21744,5990,2026-02-08 09:26:00,2026-02-08 09:36:30,630,2,0,3,3,1
21743,5990,2026-02-08 22:43:17,2026-02-08 22:54:00,643,1,0,0,0,9
21745,5990,2026-02-10 14:01:00,2026-02-10 14:11:03,603,3,2,3,2,7
21746,5990,2026-02-12 16:08:00,2026-02-12 16:19:34,694,4,4,2,0,9
21747,5991,2026-02-01 17:59:46,2026-02-01 18:09:16,570,1,0,1,1,12
21748,5992,2026-02-07 17:48:00,2026-02-07 17:56:01,481,1,0,7,0,5
21750,5992,2026-02-08 14:26:00,2026-02-08 14:34:41,521,3,1,1,1,4
21749,5992,2026-02-08 15:34:00,2026-02-08 15:43:23,563,2,1,1,1,5
21751,5992,2026-02-12 08:17:00,2026-02-12 08:28:14,674,4,5,3,2,5
21754,5993,2026-02-12 12:29:00,2026-02-12 12:38:41,581,3,0,2,2,7
21753,5993,2026-02-12 16:08:00,2026-02-12 16:18:49,649,2,0,2,1,4
21752,5993,2026-02-12 22:08:00,2026-02-12 22:18:33,633,1,0,3,2,7
21755,5993,2026-02-14 10:37:00,2026-02-14 10:42:03,303,4,2,5,1,4
21756,5993,2026-02-16 20:31:00,2026-02-16 20:39:53,533,5,4,1,1,7
21757,5994,2026-02-10 09:00:00,2026-02-10 09:06:46,406,1,0,1,0,3
21758,5994,2026-02-11 12:33:00,2026-02-11 12:42:53,593,2,1,3,0,7
21759,5994,2026-02-11 13:08:00,2026-02-11 13:15:10,430,3,1,1,1,9
21760,5994,2026-02-12 22:27:00,2026-02-12 22:34:27,447,4,2,1,0,4
21761,5994,2026-02-13 08:31:00,2026-02-13 08:41:31,631,5,3,0,0,9
21762,5995,2026-02-02 20:50:49,2026-02-02 20:56:02,313,1,0,1,0,6
21763,5995,2026-02-04 18:50:00,2026-02-04 18:55:50,350,2,2,3,0,8
21765,5996,2026-02-03 07:08:00,2026-02-03 07:14:52,412,2,0,2,1,8
21764,5996,2026-02-04 00:32:21,2026-02-04 00:39:24,423,1,1,2,2,8
21766,5996,2026-02-04 21:06:00,2026-02-04 21:11:52,352,3,1,1,0,9
21768,5996,2026-02-04 21:57:00,2026-02-04 22:05:17,497,5,1,1,1,6
21767,5996,2026-02-04 22:19:00,2026-02-04 22:26:14,434,4,1,1,0,6
21769,5996,2026-02-06 17:21:00,2026-02-06 17:28:09,429,6,3,0,0,6
21770,5996,2026-02-08 11:57:00,2026-02-08 12:06:20,560,7,5,3,2,4
21773,5997,2026-02-12 13:48:00,2026-02-12 13:54:13,373,3,0,0,0,6
21772,5997,2026-02-12 16:12:00,2026-02-12 16:16:54,294,2,0,0,0,7
21771,5997,2026-02-12 23:52:10,2026-02-12 23:57:03,293,1,0,2,1,5
21775,5998,2026-02-14 13:25:00,2026-02-14 13:33:31,511,2,0,0,0,7
21774,5998,2026-02-14 18:38:32,2026-02-14 18:45:55,443,1,0,1,1,3
21776,5999,2026-02-11 18:04:00,2026-02-11 18:05:35,95,1,0,0,0,2
21777,5999,2026-02-12 12:11:00,2026-02-12 12:15:39,279,2,1,1,0,6
21778,6000,2026-02-02 15:41:00,2026-02-02 15:49:27,507,1,0,2,1,10
21779,6000,2026-02-02 21:37:00,2026-02-02 21:41:15,255,2,0,3,1,8
21780,6001,2026-02-09 18:17:00,2026-02-09 18:23:44,404,1,0,0,0,5
21781,6002,2026-02-12 21:44:00,2026-02-12 21:48:06,246,1,0,1,1,6
21783,6003,2026-02-09 20:50:00,2026-02-09 20:58:16,496,2,0,3,2,6
21782,6003,2026-02-09 23:29:19,2026-02-09 23:38:05,526,1,0,3,1,8
21784,6003,2026-02-11 22:15:00,2026-02-11 22:22:26,446,3,2,2,0,6
21785,6004,2026-02-09 08:50:00,2026-02-09 08:51:35,95,1,0,2,0,9
21786,6005,2026-02-07 15:33:00,2026-02-07 15:37:08,248,1,0,4,0,5
21787,6005,2026-02-09 14:52:00,2026-02-09 14:54:55,175,2,2,1,0,11
21789,6006,2026-02-04 08:32:00,2026-02-04 08:39:18,438,2,0,2,1,8
21788,6006,2026-02-04 17:28:00,2026-02-04 17:35:10,430,1,0,3,0,4
21790,6006,2026-02-05 13:58:00,2026-02-05 14:08:20,620,3,1,2,2,8
21791,6006,2026-02-06 22:35:00,2026-02-06 22:44:02,542,4,2,1,1,7
21792,6006,2026-02-07 22:27:00,2026-02-07 22:36:32,572,5,3,4,1,7
21794,6006,2026-02-09 09:32:00,2026-02-09 09:40:43,523,7,5,1,1,3
21793,6006,2026-02-09 15:00:00,2026-02-09 15:09:59,599,6,5,0,0,10
21795,6007,2026-02-04 23:12:14,2026-02-04 23:17:47,333,1,0,3,1,7
21796,6008,2026-02-11 20:32:00,2026-02-11 20:32:50,50,1,0,0,0,9
21798,6009,2026-02-01 10:00:00,2026-02-01 10:13:35,815,2,0,1,1,9
21799,6009,2026-02-01 22:17:00,2026-02-01 22:27:21,621,3,0,3,2,7
21797,6009,2026-02-02 00:12:24,2026-02-02 00:24:29,725,1,1,3,1,7
21800,6009,2026-02-02 08:37:00,2026-02-02 08:46:32,572,4,1,1,1,4
21801,6009,2026-02-04 13:51:00,2026-02-04 14:00:21,561,5,3,3,3,11
21802,6010,2026-02-02 12:51:00,2026-02-02 12:59:49,529,1,0,0,0,6
21803,6010,2026-02-03 07:47:00,2026-02-03 07:50:00,180,2,1,0,0,11
21804,6011,2026-02-06 17:51:00,2026-02-06 17:51:50,50,1,0,0,0,11
21805,6012,2026-02-11 21:40:15,2026-02-11 21:43:45,210,1,0,0,0,4
21806,6012,2026-02-11 22:20:00,2026-02-11 22:24:34,274,2,0,2,0,4
21807,6012,2026-02-12 12:46:00,2026-02-12 12:51:00,300,3,1,1,1,10
21808,6013,2026-02-10 14:04:00,2026-02-10 14:08:11,251,1,0,1,0,7
21809,6013,2026-02-12 11:44:00,2026-02-12 11:46:34,154,2,2,0,0,6
21810,6013,2026-02-17 11:26:00,2026-02-17 11:30:25,265,3,7,2,2,10
21811,6014,2026-02-09 08:22:00,2026-02-09 08:25:41,221,1,0,1,1,4
21812,6014,2026-02-12 22:15:00,2026-02-12 22:17:53,173,2,3,0,0,2
21814,6015,2026-02-08 17:56:00,2026-02-08 18:04:44,524,2,0,1,1,4
21813,6015,2026-02-08 20:25:00,2026-02-08 20:32:17,437,1,0,2,2,7
21815,6015,2026-02-09 11:04:00,2026-02-09 11:12:17,497,3,1,0,0,11
21816,6015,2026-02-09 15:11:00,2026-02-09 15:20:25,565,4,1,1,0,6
21817,6015,2026-02-10 13:53:00,2026-02-10 14:02:03,543,5,2,1,1,6
21819,6016,2026-02-02 09:58:00,2026-02-02 10:02:38,278,2,0,0,0,2
21818,6016,2026-02-02 21:24:00,2026-02-02 21:28:02,242,1,0,0,0,7
21820,6017,2026-02-05 16:30:58,2026-02-05 16:36:27,329,1,0,0,0,7
21821,6018,2026-02-02 17:07:00,2026-02-02 17:10:17,197,1,0,0,0,4
21822,6019,2026-02-11 15:12:00,2026-02-11 15:17:55,355,1,0,4,3,6
21823,6020,2026-02-11 16:49:00,2026-02-11 16:58:58,598,1,0,4,2,4
21824,6020,2026-02-14 08:36:00,2026-02-14 08:42:44,404,2,3,1,0,7
21825,6021,2026-02-04 15:12:11,2026-02-04 15:15:39,208,1,0,1,1,5
21826,6021,2026-02-07 22:07:00,2026-02-07 22:12:56,356,2,3,1,1,5
21828,6022,2026-02-05 12:29:00,2026-02-05 12:34:51,351,2,0,4,0,9
21827,6022,2026-02-05 14:35:00,2026-02-05 14:40:21,321,1,0,2,1,7
21829,6022,2026-02-06 11:12:00,2026-02-06 11:18:56,416,3,1,2,2,7
21830,6022,2026-02-07 22:40:00,2026-02-07 22:44:36,276,4,2,1,1,3
21831,6022,2026-02-08 17:58:00,2026-02-08 18:04:54,414,5,3,0,0,7
21833,6023,2026-02-05 15:06:00,2026-02-05 15:12:25,385,2,0,2,2,14
21832,6023,2026-02-05 18:13:00,2026-02-05 18:23:24,624,1,0,2,1,11
21834,6023,2026-02-06 20:40:00,2026-02-06 20:47:17,437,3,1,2,2,5
21835,6023,2026-02-10 11:26:00,2026-02-10 11:33:00,420,4,5,1,1,5
21836,6024,2026-02-13 11:22:00,2026-02-13 11:26:23,263,1,0,0,0,2
21837,6024,2026-02-13 11:52:00,2026-02-13 11:53:10,70,2,0,0,0,1
21839,6025,2026-02-07 09:18:00,2026-02-07 09:26:43,523,2,0,4,0,6
21838,6025,2026-02-07 20:59:41,2026-02-07 21:08:19,518,1,0,2,1,5
21840,6025,2026-02-11 08:27:00,2026-02-11 08:35:31,511,3,4,1,1,5
21841,6025,2026-02-12 07:57:00,2026-02-12 08:05:56,536,4,5,1,1,8
21842,6026,2026-02-11 17:50:23,2026-02-11 17:55:06,283,1,0,0,0,7
21843,6026,2026-02-11 18:58:00,2026-02-11 19:02:31,271,2,0,0,0,8
21844,6026,2026-02-14 12:36:00,2026-02-14 12:43:40,460,3,3,2,1,6
21845,6027,2026-02-07 09:33:00,2026-02-07 09:40:19,439,1,0,0,0,10
21846,6027,2026-02-07 12:10:00,2026-02-07 12:14:09,249,2,0,0,0,3
21848,6028,2026-02-10 08:46:00,2026-02-10 08:55:19,559,2,0,1,1,9
21849,6028,2026-02-10 15:58:00,2026-02-10 16:05:35,455,3,0,1,1,5
21850,6028,2026-02-10 16:34:00,2026-02-10 16:39:50,350,4,0,0,0,5
21847,6028,2026-02-10 19:40:30,2026-02-10 19:46:00,330,1,0,5,2,7
21851,6028,2026-02-12 17:15:00,2026-02-12 17:22:06,426,5,2,1,0,7
21852,6028,2026-02-14 19:12:00,2026-02-14 19:20:32,512,6,4,0,0,3
21853,6029,2026-02-08 15:18:00,2026-02-08 15:18:50,50,1,0,0,0,6
21855,6030,2026-02-04 15:38:00,2026-02-04 15:43:42,342,2,0,2,1,9
21854,6030,2026-02-04 23:15:41,2026-02-04 23:22:09,388,1,0,0,0,5
21856,6030,2026-02-10 22:35:00,2026-02-10 22:38:46,226,3,6,0,0,11
21857,6031,2026-02-13 17:46:00,2026-02-13 17:48:46,166,1,0,1,1,9
21860,6032,2026-02-10 19:11:00,2026-02-10 19:20:38,578,3,0,3,0,8
21859,6032,2026-02-10 19:24:00,2026-02-10 19:31:53,473,2,0,2,2,4
21858,6032,2026-02-10 22:49:19,2026-02-10 22:55:41,382,1,0,1,0,3
21861,6032,2026-02-11 16:46:00,2026-02-11 16:55:34,574,4,1,3,1,7
21862,6032,2026-02-12 16:36:00,2026-02-12 16:43:32,452,5,2,1,1,6
21863,6032,2026-02-13 08:58:00,2026-02-13 09:06:09,489,6,3,1,1,5
21864,6032,2026-02-13 10:18:00,2026-02-13 10:27:04,544,7,3,2,2,7
21865,6033,2026-02-11 18:36:51,2026-02-11 18:46:01,550,1,0,0,0,7
21866,6033,2026-02-12 10:58:00,2026-02-12 11:04:34,394,2,1,5,1,6
21867,6034,2026-02-14 09:00:00,2026-02-14 09:03:05,185,1,0,0,0,10
21868,6034,2026-02-15 15:09:00,2026-02-15 15:12:31,211,2,1,1,0,9
21869,6035,2026-02-04 21:09:00,2026-02-04 21:13:37,277,1,0,2,0,9
21870,6036,2026-02-02 08:18:00,2026-02-02 08:23:26,326,1,0,0,0,10
21871,6037,2026-02-09 10:04:00,2026-02-09 10:07:55,235,1,0,0,0,4
21872,6038,2026-02-05 13:37:26,2026-02-05 13:39:02,96,1,0,0,0,4
21874,6039,2026-02-07 10:19:00,2026-02-07 10:27:54,534,2,0,5,0,8
21873,6039,2026-02-07 21:12:00,2026-02-07 21:19:33,453,1,0,1,1,9
21875,6039,2026-02-09 12:54:00,2026-02-09 13:04:27,627,3,2,0,0,5
21876,6039,2026-02-13 13:12:00,2026-02-13 13:22:30,630,4,6,5,2,6
21877,6039,2026-02-14 20:19:00,2026-02-14 20:27:40,520,5,7,2,2,7
21878,6040,2026-02-04 08:51:00,2026-02-04 08:55:17,257,1,0,1,0,7
21880,6041,2026-02-06 11:00:00,2026-02-06 11:03:54,234,2,0,2,0,11
21879,6041,2026-02-06 20:12:00,2026-02-06 20:17:38,338,1,0,0,0,14
21881,6041,2026-02-09 15:01:00,2026-02-09 15:05:39,279,3,3,2,0,15
21882,6042,2026-02-06 13:12:55,2026-02-06 13:22:10,555,1,0,2,1,6
21883,6043,2026-02-05 23:45:12,2026-02-05 23:49:49,277,1,0,1,0,3
21884,6043,2026-02-06 19:48:00,2026-02-06 19:52:14,254,2,1,0,0,8
21885,6044,2026-02-11 12:42:00,2026-02-11 12:47:38,338,1,0,0,0,12
21887,6045,2026-02-09 08:11:00,2026-02-09 08:15:47,287,2,0,1,0,4
21886,6045,2026-02-09 09:09:00,2026-02-09 09:12:24,204,1,0,0,0,9
21888,6046,2026-02-07 19:29:00,2026-02-07 19:38:08,548,1,0,1,0,12
21889,6046,2026-02-10 11:02:00,2026-02-10 11:10:03,483,2,3,1,1,8
21890,6047,2026-02-02 15:07:00,2026-02-02 15:14:23,443,1,0,0,0,7
21891,6048,2026-02-09 01:05:55,2026-02-09 01:07:39,104,1,1,0,0,5
21892,6048,2026-02-10 15:28:00,2026-02-10 15:33:52,352,2,2,3,0,12
21895,6049,2026-02-03 10:29:00,2026-02-03 10:36:37,457,3,0,5,1,13
21893,6049,2026-02-03 12:35:25,2026-02-03 12:46:01,636,1,0,2,2,5
21894,6049,2026-02-03 14:34:00,2026-02-03 14:45:34,694,2,0,4,2,7
21896,6049,2026-02-07 13:20:00,2026-02-07 13:31:10,670,4,4,1,1,9
21897,6049,2026-02-07 22:09:00,2026-02-07 22:18:17,557,5,4,1,1,10
21898,6049,2026-02-08 07:53:00,2026-02-08 08:04:07,667,6,5,4,1,7
21899,6050,2026-02-05 10:18:00,2026-02-05 10:27:04,544,1,0,1,1,10
21901,6050,2026-02-06 16:25:00,2026-02-06 16:33:52,532,3,1,2,1,4
21900,6050,2026-02-06 18:51:00,2026-02-06 19:01:04,604,2,1,1,1,7
21902,6050,2026-02-07 13:30:00,2026-02-07 13:39:36,576,4,2,3,0,6
21903,6050,2026-02-09 08:24:00,2026-02-09 08:31:44,464,5,4,3,1,6
21904,6051,2026-02-06 21:18:30,2026-02-06 21:21:13,163,1,0,1,0,10
21905,6052,2026-02-02 23:58:23,2026-02-03 00:01:28,185,1,0,0,0,6
21906,6052,2026-02-03 13:41:00,2026-02-03 13:42:46,106,2,1,0,0,9
21907,6052,2026-02-05 12:18:00,2026-02-05 12:19:08,68,3,3,0,0,6
21908,6053,2026-02-06 11:49:06,2026-02-06 11:55:58,412,1,0,1,1,12
21909,6053,2026-02-06 21:23:00,2026-02-06 21:30:36,456,2,0,1,1,9
21910,6053,2026-02-10 09:06:00,2026-02-10 09:13:35,455,3,4,2,1,7
21911,6054,2026-02-04 18:23:22,2026-02-04 18:28:05,283,1,0,1,0,4
21913,6055,2026-02-12 09:23:00,2026-02-12 09:26:28,208,2,0,3,0,8
21912,6055,2026-02-12 22:45:13,2026-02-12 22:46:29,76,1,0,0,0,4
